CODIGO DE FABRICA;COD GECOM;DESCRIPCION OPTIMA;RUBRO ;SUBRRUBRO ;MARCA;STOCK ;LISTA 1 ;LISTA 2;LISTA 3;COND DE IVA ;MONEDA;VISIBLE EN INTERNET ;MERCADO LIBRE;AMAZON ;OLX
17111451;MS CFW10 0100 S;VARIAD FREC 10A Pot. 3HP 3;VARIADORES DE VELOCIDAD;VARIADOR DE VELOCIDAD;WEG;0;209410,14;188469,13;155759,61;21;$;S;S;S;S
17111450;MS CFW10 0073 S;VARIAD FREC 7.3A Pot. 2HP T2;VARIADORES DE VELOCIDAD;VARIADOR DE VELOCIDAD;WEG;0;182655,04;164389,53;135859,12;21;$;S;S;S;S
80006201;CFW500 A 04P3 S;VARIAD FREC MONO 1HP A s/fren;VARIADORES DE VELOCIDAD;VARIADOR DE VELOCIDAD;WEG;0;192945,46;173650,92;143513,15;21;$;S;S;S;S
163240;163240;LAMPARA PERFUME 2W E14 6400K 160LM;PERFUME;LAMPARAS;YARLUX;0;824,63;797,14;671,64;10.5;$;S;S;S;S
166349;166349;TUBO LED T8 PLANT GROW 18W 1200MM VIDRIO;TUBOS LED;TUBO LED;YARLUX;0;3472,38;3356,63;2828,18;10.5;$;S;S;S;S
640002;D-RI-100-50;DIVISOR INTERNO RI-100-50;ACC CABLE CANAL;CABLECANAL ACC;ZOLODA;0;1381,56;1243,4;1027,6;21;$;S;S;S;S
640003;E-100-50-BL;EXTREMO P/CKD-100-50 BLANCO;ACC CABLE CANAL;CABLECANAL ACC;ZOLODA;0;553,51;498,16;411,7;21;$;S;S;S;S
650002;BTKS-100-50-BL;PORTA BAST UNIV BAJO P CKD-100-50 BL;ACC CABLE CANAL;CABLECANAL ACC;ZOLODA;0;793,87;714,48;590,48;21;$;S;S;S;S
630010;SE-D-50-BL;TABIQUE SEPARADOR P CKD-100-50 BL;ACC CABLE CANAL;CABLECANAL ACC;ZOLODA;0;585,3;526,77;435,35;21;$;S;S;S;S
640009;U-100-50-BL;UNION PARA CKD-100-50 BLAN;ACC CABLE CANAL;CABLECANAL ACC;ZOLODA;0;408,89;368;304,13;21;$;S;S;S;S
700100;CCC-5352;CONECT 90 M 1/2 ROSCA BSP;ACC DE CAÑO;CONECTOR;ZOLODA;0;4447,8;4003,02;3308,28;21;$;S;S;S;S
702100;CRC-5332;CONECT RECTO M 1/2 ROSCA BSP;ACC DE CAÑO;CONECTOR;ZOLODA;0;1902,19;1711,97;1414,85;21;$;S;S;S;S
95007;EK2;EXTREMO BORNERA ALTO P RIEL NS Y NS-35;BORNES;ACC CABLEADO;ZOLODA;0;343,7;309,33;255,65;21;$;S;S;S;S
95016;EKN1;EXTREMO BORNERA BAJO DOB TORNILLO P RIEL NS-35;BORNES;ACC CABLEADO;ZOLODA;0;273,94;246,55;203,76;21;$;S;S;S;S
96011;SE1;SEPARADOR 64X52MM ESPESOR 2MM;BORNES;ACC CABLEADO;ZOLODA;0;217,1;195,39;161,48;21;$;S;S;S;S
802002;SG/S;SOPORTE INCLINADO PARA RIEL;BORNES;ACC CABLEADO;ZOLODA;0;962,17;865,95;715,66;21;$;S;S;S;S
60201;BPN-16-AZ;BORNE DE PASO AZUL P/COND 16MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;913,82;822,43;679,7;21;$;S;S;S;S
60022;BPN-2.5-AZ;BORNE DE PASO AZUL P/COND 2.5MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;282,24;254,02;209,93;21;$;S;S;S;S
60053;BPN-04-AZ;BORNE DE PASO AZUL P/COND 4MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;295,68;266,12;219,93;21;$;S;S;S;S
60102;BPN-06-AZ;BORNE DE PASO AZUL P/COND 6MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;385,25;346,72;286,55;21;$;S;S;S;S
60150;BPN-10;BORNE DE PASO P/CONDUC 10MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;465,84;419,26;346,49;21;$;S;S;S;S
60200;BPN-16;BORNE DE PASO P/CONDUC 16MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;864,53;778,08;643,04;21;$;S;S;S;S
60020;BPN-2.5;BORNE DE PASO P/CONDUC 2.5MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;259,84;233,85;193,27;21;$;S;S;S;S
60300;BPN-35;BORNE DE PASO P/CONDUC 35MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;1863,55;1677,2;1386,11;21;$;S;S;S;S
60050;BPN-04;BORNE DE PASO P/CONDUC 4MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;268,81;241,93;199,94;21;$;S;S;S;S
60350;BPN-50;BORNE DE PASO P/CONDUC 50MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;3845,78;3461,2;2860,5;21;$;S;S;S;S
60100;BPN-06;BORNE DE PASO P/CONDUC 6MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;362,84;326,55;269,88;21;$;S;S;S;S
60156;BPN-10-VE;BORNE DE PASO VERDE P/COND 10MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;492,79;443,51;366,54;21;$;S;S;S;S
60206;BPN-16-VE;BORNE DE PASO VERDE P/COND 16MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;913,82;822,43;679,7;21;$;S;S;S;S
60030;BPN-2.5-VE;BORNE DE PASO VERDE P/COND 2.5MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;282,24;254,02;209,93;21;$;S;S;S;S
60060;BPN-04-VE;BORNE DE PASO VERDE P/COND 4MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;295,68;266,12;219,93;21;$;S;S;S;S
60110;BPN-06-VE;BORNE DE PASO VERDE P/COND 6MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;385,25;346,72;286,55;21;$;S;S;S;S
90006;BKND-04;BORNE DOB PISO A TORNILLO P CONDUC 4MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;1076,49;968,84;800,7;21;$;S;S;S;S
90007;BKND-04/P;BORNE DOB PISO A TORNILLO P CONDUC 4MM PUENTEADO;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;1453,85;1308,46;1081,37;21;$;S;S;S;S
81513;BKNP-520;BORNE PORTAFUS A TORNILLO P FUSIBLE 5X20MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;1183,11;1064,8;880;21;$;S;S;S;S
62005;BSLKN-10;BORNE PUESTA TIERRA P/CONDUCTOR 10MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;1751,02;1575,92;1302,41;21;$;S;S;S;S
62003;BSLKN-16;BORNE PUESTA TIERRA P/CONDUCTOR 16MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;3218,72;2896,84;2394,09;21;$;S;S;S;S
62001;BSLKN-04;BORNE PUESTA TIERRA P/CONDUCTOR 4MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;1384,24;1245,81;1029,6;21;$;S;S;S;S
62004;BSLKN-06;BORNE PUESTA TIERRA P/CONDUCTOR 6MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;1628,92;1466,03;1211,59;21;$;S;S;S;S
65020;MB;MINIBORNE P/CONDUCTOR 4MM;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;532,66;479,4;396,19;21;$;S;S;S;S
96002;ATS-16/35-BPN;SEPARADOR P BORNE BPN-16/35;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;75,83;68,25;56,4;21;$;S;S;S;S
96003;ATS-2.5/10-BPN;SEPARADOR P BORNE BPN-2.5/04/06/10;BORNES;BORNE P/ RIEL DIN;ZOLODA;0;#N/A;#N/A;#N/A;21;$;S;S;S;S
BRC410007;BRC410007;BORNERA REPARTIDORA TETRAP. 7 CONEXIONES FIJAS;BORNES;BORNERA;ZOLODA;0;7469,4;6722,46;5555,75;21;$;S;S;S;S
630001;CKD-100-50-BL;CABLECANAL 100X50 MM BL 2 TRABACAB;CABLE CANAL;CABLECANAL;ZOLODA;0;7647,38;6882,65;5688,14;21;$;S;S;S;S
625001;TPP-4813-GR;CABLECANAL PISO 48X13MM GRIS;CABLE CANAL;CABLECANAL;ZOLODA;0;2527,55;2274,79;1879,99;21;$;S;S;S;S
625002;TPP-4813A-GR;CABLECANAL PISO 48X13MM GRIS C/ADHESIVO;CABLE CANAL;CABLECANAL;ZOLODA;0;2721,87;2449,68;2024,53;21;$;S;S;S;S
625010;TPP-7517-GR;CABLECANAL PISO 75X17MM GRIS;CABLE CANAL;CABLECANAL;ZOLODA;0;4741,51;4267,35;3526,74;21;$;S;S;S;S
625011;TPP-7517A-GR;CABLECANAL PISO 75X17MM GRIS C/ADHESIVO;CABLE CANAL;CABLECANAL;ZOLODA;0;4946,84;4452,16;3679,47;21;$;S;S;S;S
672570;CKN-040-40;CABLECANAL 40 X 40MM CALADO;CABLE CANAL;CALADO;ZOLODA;0;3102,74;2792,47;2307,83;21;$;S;S;S;S
672540;CKN-040-60;CABLECANAL 40X60MM CALADO;CABLE CANAL;CALADO;ZOLODA;0;4126,72;3714,04;3069,46;21;$;S;S;S;S
672510;CKN-040-80;CABLECANAL 40X80MM CALADO;CABLE CANAL;CALADO;ZOLODA;0;4369,33;3932,4;3249,92;21;$;S;S;S;S
293082;VHA-B-220;BOBINA 220V P/VALVULA HIDRAULICA;ELECTROIMANES;ELECTROIMAN;ZOLODA;0;19055,36;17149,83;14173,41;21;$;S;S;S;S
280607;E-2;ELECTROIMAN 380V 5KGR INTERMITENTE;ELECTROIMANES;ELECTROIMAN;ZOLODA;0;81840;73656;60872,72;21;$;S;S;S;S
560027;FAIRN120-48A;FTE CONMUTADA MONOF 115/230V A 48V 2.5A;FUENTES;FUENTE;ZOLODA;0;72973,22;65675,9;54277,6;21;$;S;S;S;S
110007;F/205-10;FUSIBLE 10A / 20 X 5MM;FUSIBLES;FUSIBLE;ZOLODA;0;511;459,9;380,08;21;$;S;S;S;S
380013;F/1038-10;FUSIBLE 10X38MM / GL-GG / 10A;FUSIBLES;FUSIBLE;ZOLODA;0;515,17;463,65;383,18;21;$;S;S;S;S
380017;F/1038-16;FUSIBLE 10X38MM / GL-GG / 16A;FUSIBLES;FUSIBLE;ZOLODA;0;515,17;463,65;383,18;21;$;S;S;S;S
380003;F/1038-01;FUSIBLE 10X38MM / GL-GG / 1A;FUSIBLES;FUSIBLE;ZOLODA;0;502,62;452,36;373,85;21;$;S;S;S;S
380019;F/1038-20;FUSIBLE 10X38MM / GL-GG / 20A;FUSIBLES;FUSIBLE;ZOLODA;0;515,17;463,65;383,18;21;$;S;S;S;S
380021;F/1038-25;FUSIBLE 10X38MM / GL-GG / 25A;FUSIBLES;FUSIBLE;ZOLODA;0;565,46;508,91;420,59;21;$;S;S;S;S
380005;F/1038-02;FUSIBLE 10X38MM / GL-GG / 2A;FUSIBLES;FUSIBLE;ZOLODA;0;502,62;452,36;373,85;21;$;S;S;S;S
380007;F/1038-04;FUSIBLE 10X38MM / GL-GG / 4A;FUSIBLES;FUSIBLE;ZOLODA;0;502,62;452,36;373,85;21;$;S;S;S;S
380009;F/1038-06;FUSIBLE 10X38MM / GL-GG / 6A;FUSIBLES;FUSIBLE;ZOLODA;0;502,62;452,36;373,85;21;$;S;S;S;S
380011;F/1038-08;FUSIBLE 10X38MM / GL-GG / 8A;FUSIBLES;FUSIBLE;ZOLODA;0;502,62;452,36;373,85;21;$;S;S;S;S
380033;F/1451-16;FUSIBLE 14X51MM / GL-GG / 16A;FUSIBLES;FUSIBLE;ZOLODA;0;959,23;863,31;713,48;21;$;S;S;S;S
380035;F/1451-20;FUSIBLE 14X51MM / GL-GG / 20A;FUSIBLES;FUSIBLE;ZOLODA;0;959,23;863,31;713,48;21;$;S;S;S;S
380069;F/831-10;FUSIBLE 8X31MM / GL - GG/10A;FUSIBLES;FUSIBLE;ZOLODA;0;439,82;395,84;327,14;21;$;S;S;S;S
380073;F/831-16;FUSIBLE 8X31MM/GL-GG/16A;FUSIBLES;FUSIBLE;ZOLODA;0;439,82;395,84;327,14;21;$;S;S;S;S
380075;F/831-20;FUSIBLE 8X31MM/GL-GG/20A;FUSIBLES;FUSIBLE;ZOLODA;0;439,82;395,84;327,14;21;$;S;S;S;S
380061;F/831-02;FUSIBLE 8X31MM/GL-GG/2A;FUSIBLES;FUSIBLE;ZOLODA;0;439,82;395,84;327,14;21;$;S;S;S;S
380063;F/831-04;FUSIBLE 8X31MM/GL-GG/4A;FUSIBLES;FUSIBLE;ZOLODA;0;439,82;395,84;327,14;21;$;S;S;S;S
380065;F/831-06;FUSIBLE 8X31MM/GL-GG/6A;FUSIBLES;FUSIBLE;ZOLODA;0;439,82;395,84;327,14;21;$;S;S;S;S
380067;F/831-08;FUSIBLE 8X31MM/GL-GG/8A;FUSIBLES;FUSIBLE;ZOLODA;0;439,82;395,84;327,14;21;$;S;S;S;S
368002;BMFN 10X38;PORTAFUS UNIP P FUSIB 10X38MM;FUSIBLES;FUSIBLE;ZOLODA;0;2820,35;2538,32;2097,78;21;$;S;S;S;S
368006;BMFN 10X38 LBT;PORTAFUS UNIP P FUSIB 10X38MM C INDICADOR FUSION A LED (12-60V/V);FUSIBLES;FUSIBLE;ZOLODA;0;5273,74;4746,36;3922,61;21;$;S;S;S;S
366005;BMF 14X51;PORTAFUS UNIP P FUSIB 14X51MM;FUSIBLES;FUSIBLE;ZOLODA;0;5376,6;4838,94;3999,13;21;$;S;S;S;S
368001;BMFN 8X31;PORTAFUS UNIP P FUSIB 8X31MM;FUSIBLES;FUSIBLE;ZOLODA;0;2820,35;2538,32;2097,78;21;$;S;S;S;S
160117;ICAB-02/NU;IDENT P/CABLE 1 A 2.5MM (0123456789);IDENTIFICADORES;IDENTIFICADOR;ZOLODA;0;2638,33;2374,5;1962,39;21;$;S;S;S;S
160125;ICAB-02/C;IDENT P/CABLE 1 A 2.5MM (C);IDENTIFICADORES;IDENTIFICADOR;ZOLODA;0;2638,33;2374,5;1962,39;21;$;S;S;S;S
160114;ICAB-02/N;IDENT P/CABLE 1 A 2.5MM (N);IDENTIFICADORES;IDENTIFICADOR;ZOLODA;0;2638,33;2374,5;1962,39;21;$;S;S;S;S
160217;ICAB-03/NU;IDENT P/CABLE 4 A 6MM (0123456789);IDENTIFICADORES;IDENTIFICADOR;ZOLODA;0;2638,33;2374,5;1962,39;21;$;S;S;S;S
160225;ICAB-03/C;IDENT P/CABLE 4 A 6MM (C);IDENTIFICADORES;IDENTIFICADOR;ZOLODA;0;2638,33;2374,5;1962,39;21;$;S;S;S;S
817900;817900;CONEC 16MM-63A P PCZ;PEINES;ACC DE PEINES;ZOLODA;0;479,76;431,79;356,85;21;$;S;S;S;S
817002;817002;PEINE PCZ 2P 63A 56 SALS;PEINES;BIPOLAR;ZOLODA;0;14434,28;12990,85;10736,24;21;$;S;S;S;S
817005;817005;PEINE PCZ 2P EQUILIBRADOS 63A 60 SALS;PEINES;EQUILIBRADO;ZOLODA;0;18535,08;16681,57;13786,42;21;$;S;S;S;S
817004;817004;PEINE PCZ 4P 63A 56 SALS;PEINES;TETRAPOLAR;ZOLODA;0;28403,89;25563,5;21126,86;21;$;S;S;S;S
817003;817003;PEINE PCZ 3P 63A 54 SALS;PEINES;TRIPOLAR;ZOLODA;0;19877,19;17889,47;14784,69;21;$;S;S;S;S
817001;817001;PEINE PCZ 1P 63A 56 SALS;PEINES;UNIPOLAR;ZOLODA;0;7271,78;6544,6;5408,76;21;$;S;S;S;S
103033;JSSB-10-06/BPN;PUENTE FIJO 10 ELEMENTOS P/BORNE BPN-04;PUENTES;PUENTE;ZOLODA;0;2907,17;2616,46;2162,36;21;$;S;S;S;S
103034;JSSB-10-08/BPN;PUENTE FIJO 10 ELEMENTOS P/BORNE BPN-06;PUENTES;PUENTE;ZOLODA;0;3017,21;2715,49;2244,21;21;$;S;S;S;S
103035;JSSB-10-10/BPN;PUENTE FIJO 10 ELEMENTOS P/BORNE BPN-10;PUENTES;PUENTE;ZOLODA;0;3481,08;3132,97;2589,23;21;$;S;S;S;S
103026;JSSB-10-12/BPN;PUENTE FIJO 10 ELEMENTOS P/BORNE BPN-16;PUENTES;PUENTE;ZOLODA;0;4271,42;3844,28;3177,09;21;$;S;S;S;S
103032;JSSB-10-05/BPN;PUENTE FIJO 10 ELEMENTOS P/BORNE BPN-2.5;PUENTES;PUENTE;ZOLODA;0;2503,5;2253,15;1862,11;21;$;S;S;S;S
804001;NS-MB;MINI RIEL SIMETRICO 15MM PERF 1.25MTS;RIELES;RIEL;ZOLODA;0;1675,22;1507,7;1246,03;21;$;S;S;S;S
800005;NS-35/P;RIEL SIMETRICO 35MM PERFORADO 1MTS;RIELES;RIEL;ZOLODA;0;1617,34;1455,61;1202,98;21;$;S;S;S;S
800003;NS-35;RIEL SIMETRICO 35MM S/PERFORAR 1MTS;RIELES;RIEL;ZOLODA;0;1639,08;1475,17;1219,15;21;$;S;S;S;S
97001;D-BPN-16/35;TAPA P/BORNE BPN-16/35;TAPAS DE BORNES;TAPAS P/ BORNE;ZOLODA;0;200,05;180,05;148,8;21;$;S;S;S;S
97005;D-BPN-2.5/10;TAPA P/BORNE BPN-2.5/04/06/10;TAPAS DE BORNES;TAPAS P/ BORNE;ZOLODA;0;110,9;99,81;82,48;21;$;S;S;S;S
98005;D-BKND-04;TAPA P/BORNE DOBLE PISO A TORNILLO;TAPAS DE BORNES;TAPAS P/ BORNE;ZOLODA;0;300,08;270,07;223,2;21;$;S;S;S;S
130004;D-BKF-10;TAPA P/BORNE PASO A RESORTE P/CONDUC 10MM;TAPAS DE BORNES;TAPAS P/ BORNE;ZOLODA;0;231,62;208,46;172,28;21;$;S;S;S;S
706003;TR-34;TUERCA P/CONECTOR 1 ROSCA BSP;TUERCAS;TUERCA;ZOLODA;0;564,12;507,71;419,59;21;$;S;S;S;S
JB001;JB001;JABALINA LISA CON TOMACABLE 1/2 X 1MT;JABALINAS;COMUNES;ARJENJAB;0;2993,18;2693,86;2226,33;21;$;S;S;S;S
JB002;JB002;JABALINA LISA CON TOMACABLE 1/2 X 1.5MT;JABALINAS;COMUNES;ARJENJAB;0;4242,3;3818,07;3155,43;21;$;S;S;S;S
JB003;JB003;JABALINA LISA CON TOMACABLE 5/8 X 1MT;JABALINAS;COMUNES;ARJENJAB;0;4129,17;3716,26;3071,29;21;$;S;S;S;S
JB004;JB004;JABALINA LISA CON TOMACABLE 5/8 X 1.5MT;JABALINAS;COMUNES;ARJENJAB;0;5816,67;5235;4326,45;21;$;S;S;S;S
JB005;JB005;JABALINA LISA CON TOMACABLE 3/4 X 1.5MT;JABALINAS;COMUNES;ARJENJAB;0;7145,92;6431,33;5315,15;21;$;S;S;S;S
JB006;JB006;JABALINA LISA CON TOMACABLE 3/4 X 2MT;JABALINAS;COMUNES;ARJENJAB;0;9191,65;8272,49;6836,77;21;$;S;S;S;S
JB007;JB007;JABALINA LISA CON TOMACABLE 3/4 X 3MT;JABALINAS;COMUNES;ARJENJAB;0;13561,22;12205,1;10086,86;21;$;S;S;S;S
JB060;JB060;JABALINA LISA CON TOMACABLE 3/8 X 1MTS;JABALINAS;COMUNES;ARJENJAB;0;2055,16;1849,64;1528,63;21;$;S;S;S;S
JB061;JB061;JABALINA LISA CON TOMACABLE 3/8 X 1.5MTS;JABALINAS;COMUNES;ARJENJAB;0;2875,34;2587,8;2138,68;21;$;S;S;S;S
JB065;JB065;JABALINA LISA CON TOMACABLE 5/8 X 2MTS;JABALINAS;COMUNES;ARJENJAB;0;7504,16;6753,74;5581,61;21;$;S;S;S;S
JB066;JB066;JABALINA LISA CON TOMACABLE 3/4 X 1MTS;JABALINAS;COMUNES;ARJENJAB;0;5020,06;4518,05;3733,93;21;$;S;S;S;S
JB008;JB008;JABALINA ACOPLABLE 3/4 X 1.5MT S/ACC;JABALINAS;ACOPLABLE;ARJENJAB;0;6938,52;6244,67;5160,88;21;$;S;S;S;S
JB009;JB009;JABALINA ACOPLABLE 3/4 X 3MT S/ACC;JABALINAS;ACOPLABLE;ARJENJAB;0;13877,04;12489,34;10321,77;21;$;S;S;S;S
JB027;JB027;JAB NORMAL ACOPLABLE S/ACC 14.6 X 1.5M;JABALINAS;ACOPLABLE;ARJENJAB;0;9097,38;8187,64;6766,65;21;$;S;S;S;S
JB029;JB029;JAB NORMAL ACOPLABLE S/ACC 16.2 X 1.5M;JABALINAS;ACOPLABLE;ARJENJAB;0;10894,23;9804,81;8103,15;21;$;S;S;S;S
JB032;JB032;TOMACABLE NORMALIZADO 14MM;TOMACABLES;NORMALIZADA;ARJENJAB;0;1696,92;1527,23;1262,17;21;$;S;S;S;S
JB033;JB033;TOMACABLE NORMALIZADO 16MM;TOMACABLES;NORMALIZADA;ARJENJAB;0;1838,33;1654,5;1367,35;21;$;S;S;S;S
JB034;JB034;TOMACABLE NORMALIZADO 18MM;TOMACABLES;NORMALIZADA;ARJENJAB;0;1885,47;1696,92;1402,41;21;$;S;S;S;S
JB035;JB035;MANGO ACOPLABLE A14;MANGO UNION;NORMALIZADA;ARJENJAB;0;3898,2;3508,38;2899,49;21;$;S;S;S;S
JB036;JB036;MANGO ACOPLABLE A16;MANGO UNION ;NORMALIZADA;ARJENJAB;0;4713,67;4242,3;3506,03;21;$;S;S;S;S
JB037;JB037;MANGO ACOPLABLE A18;MANGO UNION;NORMALIZADA;ARJENJAB;0;5533,85;4980,46;4116,08;21;$;S;S;S;S
JB038;JB038;SUFRIDERA PARA JABALINA A14;SUFRIDERA;NORMALIZADA;ARJENJAB;0;2168,29;1951,46;1612,78;21;$;S;S;S;S
JB039;JB039;SUFRIDERA PARA JABALINA A16;SUFRIDERA;NORMALIZADA;ARJENJAB;0;2526,53;2273,87;1879,23;21;$;S;S;S;S
JB040;JB040;SUFRIDERA PARA JABALINA A18;SUFRIDERA;NORMALIZADA;ARJENJAB;0;2884,77;2596,29;2145,69;21;$;S;S;S;S
JB041;JB041;TOMACABLES CON BULON DE ACERO 3/8;TOMACABLES;COMUNES;ARJENJAB;0;546,79;492,11;406,7;21;$;S;S;S;S
JB042;JB042;TOMACABLES CON BULON DE ACERO 1/2;TOMACABLES;COMUNES;ARJENJAB;0;721,19;649,07;536,42;21;$;S;S;S;S
JB043;JB043;TOMACABLES CON BULON DE ACERO 5/8;TOMACABLES;COMUNES;ARJENJAB;0;1150,14;1035,12;855,47;21;$;S;S;S;S
JB044;JB044;TOMACABLES CON BULON DE ACERO 3/4;TOMACABLES;COMUNES;ARJENJAB;0;1150,14;1035,12;855,47;21;$;S;S;S;S
JB045;JB045;CAJA DE INSPECCION HIERRO 150X150X60;CAJAS DE INSPECCION;FUNDICION HIERRO;ARJENJAB;0;10058,97;9053,07;7481,88;21;$;S;S;S;S
JB046;JB046;CAJA DE INSPECCION HIERRO 250X250X60;CAJAS DE INSPECCION;FUNDICION HIERRO;ARJENJAB;0;18138,2;16324,38;13491,22;21;$;S;S;S;S
JB047;JB047;CAJA DE INSPECCION ALUMINIO 15X15;CAJAS DE INSPECCION;ALUMINIO;ARJENJAB;0;2941,33;2647,2;2187,77;21;$;S;S;S;S
JB048;JB048;CAJA DE INSPECCION DE PVC;CAJAS DE INSPECCION;PVC;ARJENJAB;0;181,5;163,35;135;21;$;S;S;S;S
JB051;JB051;"CAÑO PILAR PESAD DOBLE AISL 1 1/2"" X 3M";CAÑOS PILAR;DOBLE AISLACION;ARJENJAB;0;22059,97;19853,97;16408,24;21;$;S;S;S;S
JB052;JB052;"CAÑO PILAR DOBLE AISLAC 1 1/2"" X 2.7M";CAÑOS PILAR;DOBLE AISLACION;ARJENJAB;0;9427,34;8484,6;7012,07;21;$;S;S;S;S
JB053;JB053;"CAÑO PILAR DOBLE AISLAC 3/4"" X 2M";CAÑOS PILAR;DOBLE AISLACION;ARJENJAB;0;5731,82;5158,64;4263,34;21;$;S;S;S;S
JB049;JB049;PARARRAYO TIPO FRANKLIN 5 PUNTA 1/2;PARARRAYOS;PARARRAYO;ARJENJAB;0;68904,41;62013,96;51251,21;21;$;S;S;S;S
JB050;JB050;PARARRAYO TIPO FRANKLIN 5 PUNTA 3/4;PARARRAYOS;PARARRAYO;ARJENJAB;0;68904,41;62013,96;51251,21;21;$;S;S;S;S
DIL003;DIL003;CALEFON BLACK C/RESISTENCIA ACERO INOX;CALEFONES;CALEFON ;DILUVIO;0;21052,19;18946,97;15658,65;21;$;S;S;S;S
DIL005;DIL005;CALEFON C/RESISTENCIA COBREADO 25LTS;CALEFONES;CALEFON ;DILUVIO;0;5159,5;4643,55;3837,65;21;$;S;S;S;S
DIL004;DIL004;CALEFON PLASTICO ECO 20LTS;CALEFONES;CALEFON ;DILUVIO;0;3971,58;3574,42;2954,07;21;$;S;S;S;S
CEI7;CEI7;TANZA 1.50MM X 410M CUADRADO NARANJA;TANZAS;TANZA;DILUVIO;0;4876,56;4388,9;3627,19;21;$;S;S;S;S
CEF5;CEF5;TANZA 1.50MM X 450M REDONDO AMARILLO;TANZAS;TANZA;DILUVIO;0;4876,56;4388,9;3627,19;21;$;S;S;S;S
CEI8;CEI8;TANZA 2.00MM X 230M CUADRADO NARANJA;TANZAS;TANZA;DILUVIO;0;4876,56;4388,9;3627,19;21;$;S;S;S;S
CEF6;CEF6;TANZA 2.00MM X 270M REDONDO AMARILLO;TANZAS;TANZA;DILUVIO;0;4876,56;4388,9;3627,19;21;$;S;S;S;S
CEI9;CEI9;TANZA 2.50MM X 140M CUADRADO NARANJA;TANZAS;TANZA;DILUVIO;0;4876,56;4388,9;3627,19;21;$;S;S;S;S
CEF7;CEF7;TANZA 2.50MM X 171M REDONDO AMARILLO;TANZAS;TANZA;DILUVIO;0;4876,56;4388,9;3627,19;21;$;S;S;S;S
CEJ0;CEJ0;TANZA 3.00MM X 100M CUADRADO NARANJA;TANZAS;TANZA;DILUVIO;0;4876,56;4388,9;3627,19;21;$;S;S;S;S
CEJ1;CEJ1;TANZA 3.00MM X 100M REDONDA AMARILLO;TANZAS;TANZA;DILUVIO;0;4876,56;4388,9;3627,19;21;$;S;S;S;S
J1006;J1006;BORDEADORA DE 1500 WATT;BORDEADORAS;BORDEADORA;MAGICLICK;0;24966,85;22470,16;18570,38;21;$;S;S;S;S
J1000;J1000;BORDEADORA DE 400 WATT;BORDEADORAS;BORDEADORA;MAGICLICK;0;21189,76;19070,79;15760,98;21;$;S;S;S;S
J1102;J1102;BORDEADORA DE 500 WATT;BORDEADORAS;BORDEADORA;MAGICLICK;0;21735,79;19562,21;16167,11;21;$;S;S;S;S
J1003;J1003;BORDEADORA DE 700 WATT;BORDEADORAS;BORDEADORA;MAGICLICK;0;22896,3;20606,67;17030,3;21;$;S;S;S;S
C1009;C1009;CONVECTOR ELECTRICO MAGICLICK;CALEFACCION;CONVECTOR;MAGICLICK;0;18225,87;16403,28;13556,43;21;$;S;S;S;S
C1007;C1007;ESTUFA A CUARZO VERTICAL MAGICLICK;CALEFACCION;ESTUFA;MAGICLICK;0;7008,15;6307,34;5212,67;21;$;S;S;S;S
C1012;C1012;PANEL CONVECTOR VITRO CERAMICO ;CALEFACCION;CONVECTOR;MAGICLICK;0;29567,15;26610,43;21992,09;21;$;S;S;S;S
V1000;V1000;"TURBO VENTILADOR 20"" 90 WATTS";VENTILADORES;TURBO;MAGICLICK;0;22846,2;20561,58;16993,04;21;$;S;S;S;S
V1102;V1102;"VENTILADOR DE PARED 20"" 80 WATTS";VENTILADORES;DE PARED;MAGICLICK;0;22702,6;20432,34;16886,23;21;$;S;S;S;S
V1100;V1100;"VENTILADOR DE PIE 2 EN 1 20"" 80WATTS";VENTILADORES;DE PIE;MAGICLICK;0;29480,32;26532,29;21927,51;21;$;S;S;S;S
